,user,business,rating
94022,4872,876,4
94023,4872,9063,4
94024,4872,3299,4
94025,4873,11824,4
94026,4873,7232,4
94027,4873,2220,5
94028,4873,11011,4
94029,4873,12560,5
94030,4873,5835,4
94031,4873,10681,4
94032,4873,11041,4
94033,4873,6770,4
94034,4873,9259,4
94035,4874,7693,4
94036,4874,7608,4
94037,4874,4433,4
94038,4874,9732,5
94039,4874,8851,4
94040,4874,2548,3
94041,4874,12114,3
94042,4874,7364,3
94043,4874,2096,4
94044,4874,12985,5
94045,4876,12869,4
94046,4876,641,5
94047,4876,9608,4
94048,4876,4444,5
94049,4876,11199,5
94050,4876,9869,4
94051,4876,1167,5
94052,4876,6639,4
94053,4876,12096,4
94054,4876,12398,5
94055,4877,10906,4
94056,4877,1566,4
94057,4877,12800,5
94058,4877,9216,4
94059,4877,3683,4
94060,4877,5617,3
94061,4877,6906,5
94062,4877,8216,4
94063,4877,12987,3
94064,4877,9163,4
94065,4878,2806,3
94066,4878,6994,5
94067,4878,8780,5
94068,4878,7487,5
94069,4878,6638,5
94070,4878,8174,3
94071,4878,2532,4
94072,4878,4470,5
94073,4878,5968,5
94074,4878,3913,4
94075,4879,1912,4
94076,4879,2628,4
94077,4879,139,2
94078,4879,11437,4
94079,4879,2118,4
94080,4879,7183,3
94081,4879,7367,4
94082,4879,4041,4
94083,4879,5945,4
94084,4879,4015,5
94085,4880,2513,4
94086,4880,2804,5
94087,4880,3164,3
94088,4880,3919,4
94089,4880,7235,4
94090,4880,12096,3
94091,4880,6621,3
94092,4880,11044,3
94093,4880,8244,4
94094,4880,3064,5
94095,4882,1022,3
94096,4882,1759,4
94097,4882,9544,4
94098,4882,2869,5
94099,4882,10002,4
94100,4882,610,3
94101,4882,4849,4
94102,4882,2185,4
94103,4882,9720,3
94104,4882,7444,4
94105,4883,1452,4
94106,4883,4084,2
94107,4883,7400,3
94108,4883,7581,2
94109,4883,10371,4
94110,4883,1409,3
94111,4883,12344,3
94112,4883,5825,5
94113,4883,9912,4
94114,4883,8329,2
94115,4884,11988,5
94116,4884,5464,4
94117,4884,776,5
94118,4884,2601,5
94119,4884,7385,4
94120,4884,7263,4
94121,4884,8465,5
94122,4884,12714,5
94123,4884,9573,5
94124,4884,12302,4
94125,4885,4885,2
94126,4885,12944,4
94127,4885,19,3
94128,4885,9990,4
94129,4885,3191,4
94130,4885,7739,5
94131,4885,8891,3
94132,4885,12182,3
94133,4885,11549,3
94134,4885,11262,3
94135,4886,7027,3
94136,4886,2252,3
94137,4886,2562,4
94138,4886,7645,4
94139,4886,4416,3
94140,4886,2975,4
94141,4886,9323,2
94142,4886,12855,3
94143,4886,6104,4
94144,4886,5274,5
94145,4887,10201,4
94146,4887,6910,4
94147,4887,1901,4
94148,4887,2917,4
94149,4887,5659,5
94150,4887,8028,5
94151,4887,6377,5
94152,4887,10368,4
94153,4887,10727,4
94154,4887,9326,5
94155,4888,10509,5
94156,4888,11103,5
94157,4888,5689,5
94158,4888,9211,5
94159,4888,4065,3
94160,4888,10312,5
94161,4888,6544,5
94162,4888,1176,5
94163,4888,4898,5
94164,4888,9793,5
94165,4889,191,4
94166,4889,9204,5
94167,4889,2248,4
94168,4889,6995,4
94169,4889,7664,4
94170,4889,5264,3
94171,4889,12650,5
94172,4889,10616,4
94173,4889,7016,3
94174,4889,7988,4
94175,4890,12175,4
94176,4890,934,4
94177,4890,9596,5
94178,4890,6592,4
94179,4890,7364,5
94180,4890,10836,3
94181,4890,2740,5
94182,4890,792,4
94183,4890,2252,4
94184,4890,421,4
94185,4892,1294,4
94186,4892,5352,3
94187,4892,3936,4
94188,4892,1650,3
94189,4892,2316,4
94190,4892,9755,3
94191,4892,10919,3
94192,4892,9694,5
94193,4892,4575,4
94194,4892,763,3
94195,4893,12476,5
94196,4893,6104,4
94197,4893,8334,4
94198,4893,11867,4
94199,4893,8198,4
94200,4893,3937,4
94201,4893,8855,5
94202,4893,10160,5
94203,4893,5191,5
94204,4893,1043,3
94205,4894,924,5
94206,4894,2214,2
94207,4894,7016,3
94208,4894,3566,4
94209,4894,12799,4
94210,4894,7668,4
94211,4894,6714,5
94212,4894,7698,4
94213,4894,10389,5
94214,4894,6557,4
94215,4895,1934,4
94216,4895,11555,4
94217,4895,1692,3
94218,4895,8941,5
94219,4895,4060,4
94220,4895,6891,5
94221,4895,11249,4
94222,4895,758,4
94223,4895,4041,5
94224,4895,7674,4
94225,4897,8926,5
94226,4897,7806,5
94227,4897,8761,5
94228,4897,7850,5
94229,4897,11369,4
94230,4897,1096,4
94231,4897,9205,5
94232,4897,4541,5
94233,4897,5951,5
94234,4897,1409,5
94235,4898,10291,5
94236,4898,12096,3
94237,4898,7016,3
94238,4898,2248,4
94239,4898,3299,4
94240,4898,8800,4
94241,4898,7914,4
94242,4898,7010,4
94243,4898,7832,3
94244,4898,1670,3
94245,4899,4541,5
94246,4899,8411,5
94247,4899,805,4
94248,4899,9137,4
94249,4899,573,4
94250,4899,4310,5
94251,4899,1950,5
94252,4899,4444,5
94253,4899,1082,3
94254,4899,6758,2
94255,4900,992,4
94256,4900,9711,5
94257,4900,1066,4
94258,4900,2773,5
94259,4900,1765,4
94260,4900,7577,5
94261,4900,7434,5
94262,4900,7322,4
94263,4900,3558,5
94264,4900,4993,5
94265,4901,1618,5
94266,4901,7978,5
94267,4901,12616,4
94268,4901,188,4
94269,4901,12626,5
94270,4901,3249,5
94271,4901,8397,5
94272,4901,6247,5
94273,4901,1670,3
94274,4901,8467,3
94275,4903,12565,3
94276,4903,8888,3
94277,4903,620,5
94278,4903,10470,3
94279,4903,3040,4
94280,4903,6083,4
94281,4903,9148,3
94282,4903,11079,5
94283,4903,8466,3
94284,4903,6346,5
94285,4904,11377,4
94286,4904,8935,4
94287,4904,7282,5
94288,4904,6154,4
94289,4904,8979,5
94290,4904,2768,5
94291,4904,7736,5
94292,4904,10094,4
94293,4904,11027,5
94294,4904,12399,5
94295,4905,8910,3
94296,4905,581,3
94297,4905,10347,3
94298,4905,3793,5
94299,4905,9651,3
94300,4905,3400,3
94301,4905,1797,3
94302,4905,7545,4
94303,4905,11276,3
94304,4905,9912,4
94305,4906,1536,2
94306,4906,12679,4
94307,4906,12611,3
94308,4906,5798,4
94309,4906,6247,4
94310,4906,6668,3
94311,4906,12426,3
94312,4906,10854,5
94313,4906,854,2
94314,4906,11584,2
94315,4907,10579,5
94316,4907,6270,4
94317,4907,11739,4
94318,4907,9782,4
94319,4907,12184,5
94320,4907,9834,4
94321,4907,8792,3
94322,4907,3292,4
94323,4907,9649,5
94324,4907,6858,3
94325,4908,3369,5
94326,4908,7147,4
94327,4908,2320,5
94328,4908,253,5
94329,4908,2917,5
94330,4908,5574,5
94331,4908,1602,4
94332,4908,4529,4
94333,4908,2428,4
94334,4908,2105,4
94335,4909,9995,3
94336,4909,10249,2
94337,4909,5236,4
94338,4909,10404,3
94339,4909,11113,4
94340,4909,6044,5
94341,4909,4413,5
94342,4909,12000,3
94343,4909,695,4
94344,4909,6396,3
94345,4910,6517,4
94346,4910,9051,3
94347,4910,12032,5
94348,4910,10160,4
94349,4910,2869,5
94350,4910,5413,5
94351,4910,130,4
94352,4910,4471,4
94353,4910,12632,5
94354,4910,4060,4
94355,4911,5321,5
94356,4911,4405,4
94357,4911,3824,5
94358,4911,1679,3
94359,4911,5235,4
94360,4911,6124,3
94361,4911,6086,4
94362,4911,2377,3
94363,4911,1108,3
94364,4911,8028,3
94365,4912,7696,4
94366,4912,7279,3
94367,4912,9177,4
94368,4912,3748,5
94369,4912,10418,4
94370,4912,11508,3
94371,4912,9085,4
94372,4912,6618,4
94373,4912,2295,2
94374,4912,8533,3
94375,4913,7358,3
94376,4913,7993,5
94377,4913,1670,4
94378,4913,2463,4
94379,4913,11329,4
94380,4913,9223,4
94381,4913,9211,5
94382,4913,8874,4
94383,4913,6477,5
94384,4913,6585,5
94385,4914,5821,4
94386,4914,332,5
94387,4914,4311,5
94388,4914,6514,5
94389,4914,3550,5
94390,4914,752,5
94391,4914,9464,5
94392,4914,4393,5
94393,4914,5413,5
94394,4914,2248,5
94395,4915,9259,5
94396,4915,8966,3
94397,4915,11947,4
94398,4915,3549,3
94399,4915,8043,4
94400,4915,7010,2
94401,4915,11721,4
94402,4915,5012,4
94403,4915,6753,4
94404,4915,1725,4
94405,4916,4779,4
94406,4916,9886,4
94407,4916,621,4
94408,4916,5996,3
94409,4916,146,3
94410,4916,6268,4
94411,4916,12611,3
94412,4916,10529,3
94413,4916,67,4
94414,4916,9986,3
94415,4917,1825,5
94416,4917,7912,4
94417,4917,11103,5
94418,4917,11211,4
94419,4917,1808,5
94420,4917,5729,5
94421,4917,208,4
94422,4917,7850,4
94423,4917,4585,3
94424,4917,6542,3
94425,4918,1103,4
94426,4918,5056,5
94427,4918,1104,4
94428,4918,9225,4
94429,4918,11589,4
94430,4918,1043,5
94431,4918,4379,4
94432,4918,2214,5
94433,4918,2118,5
94434,4918,2803,4
94435,4919,7951,3
94436,4919,9825,5
94437,4919,11079,5
94438,4919,3368,4
94439,4919,12711,4
94440,4919,7739,4
94441,4919,7664,3
94442,4919,9381,3
94443,4919,1213,4
94444,4919,10048,3
94445,4920,923,4
94446,4920,6396,3
94447,4920,2514,5
94448,4920,1912,3
94449,4920,1213,3
94450,4920,10855,3
94451,4920,3303,5
94452,4920,7581,4
94453,4920,4249,4
94454,4920,8360,3
94455,4921,6668,4
94456,4921,394,4
94457,4921,2998,4
94458,4921,4586,5
94459,4921,9912,4
94460,4921,11044,5
94461,4921,2598,5
94462,4921,10660,4
94463,4921,8360,5
94464,4921,9565,3
94465,4922,5961,5
94466,4922,9225,4
94467,4922,131,5
94468,4922,627,5
94469,4922,205,5
94470,4922,7704,4
94471,4922,9912,4
94472,4922,3937,5
94473,4922,11850,3
94474,4922,5121,5
94475,4923,2091,2
94476,4923,7363,3
94477,4923,1524,4
94478,4923,587,3
94479,4923,11130,3
94480,4923,5399,5
94481,4923,2967,3
94482,4923,10167,4
94483,4923,4675,4
94484,4923,8791,4
94485,4924,4729,5
94486,4924,10579,5
94487,4924,12884,4
94488,4924,4424,3
94489,4924,178,5
94490,4924,12746,5
94491,4924,1514,4
94492,4924,11635,3
94493,4924,7358,5
94494,4924,2863,4
94495,4925,735,3
94496,4925,4529,5
94497,4925,10151,4
94498,4925,2497,5
94499,4925,4305,4
94500,4925,12526,5
94501,4925,6407,5
94502,4925,5562,5
94503,4925,1943,4
94504,4925,4140,5
94505,4926,12746,5
94506,4926,5413,5
94507,4926,5007,4
94508,4926,12967,4
94509,4926,7385,4
94510,4926,6367,5
94511,4926,10898,4
94512,4926,9912,3
94513,4926,8577,4
94514,4926,7438,4
94515,4927,8028,4
94516,4927,5379,5
94517,4927,10986,5
94518,4927,11423,4
94519,4927,5048,5
94520,4927,2239,4
94521,4927,2591,4
94522,4927,3075,5
94523,4927,1259,4
94524,4927,7912,4
94525,4928,3660,3
94526,4928,2585,4
94527,4928,9886,4
94528,4928,432,4
94529,4928,256,4
94530,4928,3101,4
94531,4928,588,4
94532,4928,5478,4
94533,4928,6498,3
94534,4928,2998,4
94535,4929,6387,5
94536,4929,7471,5
94537,4929,6873,5
94538,4929,6557,4
94539,4929,8664,5
94540,4929,8800,4
94541,4929,9599,5
94542,4929,9211,5
94543,4929,11536,3
94544,4929,9886,3
94545,4930,3885,3
94546,4930,10179,5
94547,4930,5097,3
94548,4930,6758,5
94549,4930,146,5
94550,4930,8980,5
94551,4930,9503,4
94552,4930,848,4
94553,4930,3825,5
94554,4930,2220,3
94555,4931,10432,4
94556,4931,1043,3
94557,4931,5968,4
94558,4931,761,4
94559,4931,3460,4
94560,4931,12997,3
94561,4931,5663,4
94562,4931,11641,5
94563,4931,9634,3
94564,4931,11040,3
94565,4932,3683,4
94566,4932,9912,5
94567,4932,1653,5
94568,4932,3239,5
94569,4932,7753,4
94570,4932,8980,5
94571,4932,11479,4
94572,4932,5974,4
94573,4932,3699,4
94574,4932,10179,5
94575,4933,1076,4
94576,4933,3292,4
94577,4933,3660,3
94578,4933,4041,4
94579,4933,7807,3
94580,4933,588,4
94581,4933,2585,4
94582,4933,3988,4
94583,4933,3129,4
94584,4933,5413,4
94585,4934,5369,4
94586,4934,3413,5
94587,4934,2424,4
94588,4934,2280,5
94589,4934,7363,4
94590,4934,3303,3
94591,4934,8147,3
94592,4934,10331,4
94593,4934,6007,4
94594,4934,6604,5
94595,4935,9216,3
94596,4935,4338,5
94597,4935,4142,3
94598,4935,8133,4
94599,4935,6668,3
94600,4935,2804,5
94601,4935,10158,4
94602,4935,3845,3
94603,4935,7110,4
94604,4935,1679,4
94605,4936,642,3
94606,4936,85,4
94607,4936,11276,4
94608,4936,7608,2
94609,4936,8088,3
94610,4936,6428,2
94611,4936,4772,3
94612,4936,11172,4
94613,4936,5133,2
94614,4936,5093,3
94615,4937,1371,4
94616,4937,11844,5
94617,4937,840,4
94618,4937,9211,5
94619,4937,7770,5
94620,4937,7438,4
94621,4937,4397,4
94622,4937,11103,5
94623,4937,2559,5
94624,4937,10403,4
94625,4938,2975,4
94626,4938,9408,3
94627,4938,9095,4
94628,4938,2239,3
94629,4938,4932,3
94630,4938,3988,4
94631,4938,11534,4
94632,4938,7749,5
94633,4938,1516,3
94634,4938,11657,4
94635,4939,5861,5
94636,4939,677,4
94637,4939,10028,4
94638,4939,11824,4
94639,4939,1072,4
94640,4939,2668,4
94641,4939,10662,4
94642,4939,9085,3
94643,4939,4999,4
94644,4939,12918,4
94645,4940,2704,4
94646,4940,2377,4
94647,4940,1514,5
94648,4940,11978,5
94649,4940,1129,4
94650,4940,6266,3
94651,4940,2568,5
94652,4940,3870,4
94653,4940,3182,5
94654,4940,10793,4
94655,4941,7008,5
94656,4941,7867,4
94657,4941,5850,4
94658,4941,1327,4
94659,4941,2344,4
94660,4941,8454,5
94661,4941,5677,4
94662,4941,7363,5
94663,4941,1801,5
94664,4941,8280,4
94665,4942,12632,5
94666,4942,7257,3
94667,4942,9215,4
94668,4942,11956,3
94669,4942,11508,5
94670,4942,282,4
94671,4942,9596,4
94672,4942,12944,4
94673,4942,8544,3
94674,4942,1357,2
94675,4943,7664,4
94676,4943,12788,3
94677,4943,7359,5
94678,4943,11499,4
94679,4943,5496,5
94680,4943,1816,4
94681,4943,10747,4
94682,4943,1350,5
94683,4943,10048,4
94684,4943,11829,3
94685,4944,5821,5
94686,4944,1824,3
94687,4944,4960,4
94688,4944,3892,4
94689,4944,1790,4
94690,4944,1514,4
94691,4944,3867,4
94692,4944,3644,3
94693,4944,5723,4
94694,4944,1363,4
94695,4945,7363,3
94696,4945,5821,3
94697,4945,2857,4
94698,4945,4722,4
94699,4945,8961,2
94700,4945,4646,2
94701,4945,9149,3
94702,4945,6934,5
94703,4945,10275,3
94704,4945,7977,3
94705,4946,7960,4
94706,4946,7214,4
94707,4946,5743,4
94708,4946,3920,4
94709,4946,8831,4
94710,4946,1536,3
94711,4946,7870,5
94712,4946,2642,4
94713,4946,3210,3
94714,4946,2483,4
94715,4947,3040,5
94716,4947,11697,4
94717,4947,2090,4
94718,4947,2975,4
94719,4947,9250,4
94720,4947,9146,4
94721,4947,5643,5
94722,4947,11648,3
94723,4947,8286,3
94724,4947,7533,4
94725,4948,2001,4
94726,4948,12999,3
94727,4948,4554,5
94728,4948,11157,3
94729,4948,12130,5
94730,4948,11812,4
94731,4948,5126,5
94732,4948,1281,5
94733,4948,10404,4
94734,4948,64,4
94735,4949,229,5
94736,4949,3411,3
94737,4949,3287,5
94738,4949,5007,4
94739,4949,10389,4
94740,4949,2090,4
94741,4949,11581,4
94742,4949,677,5
94743,4949,11099,4
94744,4949,12053,4
94745,4950,5914,4
94746,4950,12425,3
94747,4950,6060,4
94748,4950,8843,3
94749,4950,1129,4
94750,4950,10806,4
94751,4950,5823,4
94752,4950,7760,4
94753,4950,569,4
94754,4950,1043,3
94755,4951,4779,4
94756,4951,11139,3
94757,4951,5609,4
94758,4951,10678,4
94759,4951,11311,5
94760,4951,7581,3
94761,4951,3526,4
94762,4951,9621,4
94763,4951,12341,3
94764,4951,569,3
94765,4952,8704,5
94766,4952,2640,4
94767,4952,4536,4
94768,4952,5717,5
94769,4952,7209,4
94770,4952,2591,4
94771,4952,7295,5
94772,4952,9227,5
94773,4952,8329,5
94774,4952,9268,4
94775,4953,7172,5
94776,4953,1334,5
94777,4953,11786,4
94778,4953,191,5
94779,4953,7542,4
94780,4953,11887,5
94781,4953,2340,4
94782,4953,5399,5
94783,4953,10916,5
94784,4953,2807,3
94785,4954,9513,3
94786,4954,2642,3
94787,4954,5850,4
94788,4954,4836,3
94789,4954,12113,4
94790,4954,7562,5
94791,4954,4007,5
94792,4954,6530,3
94793,4954,3352,4
94794,4954,5974,4
94795,4955,6093,5
94796,4955,5652,5
94797,4955,5399,4
94798,4955,4616,5
94799,4955,2201,5
94800,4955,5659,4
94801,4955,11116,4
94802,4955,3832,4
94803,4955,2642,4
94804,4955,8275,4
94805,4956,7337,4
94806,4956,6126,4
94807,4956,2806,4
94808,4956,8280,4
94809,4956,290,5
94810,4956,306,4
94811,4956,212,4
94812,4956,9358,5
94813,4956,10760,3
94814,4956,7358,5
94815,4957,10098,4
94816,4957,11792,4
94817,4957,4373,4
94818,4957,8373,4
94819,4957,11598,3
94820,4957,3492,4
94821,4957,8467,3
94822,4957,9614,4
94823,4957,7538,4
94824,4957,10201,5
94825,4958,10616,5
94826,4958,6639,4
94827,4958,3918,4
94828,4958,9947,3
94829,4958,1801,5
94830,4958,6790,5
94831,4958,2123,4
94832,4958,10312,4
94833,4958,1725,5
94834,4958,1167,5
94835,4959,1474,5
94836,4959,8978,5
94837,4959,11529,3
94838,4959,6664,4
94839,4959,1096,3
94840,4959,2214,3
94841,4959,9888,4
94842,4959,1178,5
94843,4959,7176,4
94844,4959,10747,3
94845,4960,2806,3
94846,4960,2237,3
94847,4960,7452,3
94848,4960,7363,4
94849,4960,11694,4
94850,4960,5205,4
94851,4960,1950,3
94852,4960,4248,4
94853,4960,1082,4
94854,4960,8474,4
94855,4961,10030,5
94856,4961,9383,3
94857,4961,10913,4
94858,4961,10989,3
94859,4961,4316,4
94860,4961,9826,5
94861,4961,10338,4
94862,4961,5221,3
94863,4961,7183,3
94864,4961,8446,3
94865,4962,12324,3
94866,4962,1422,4
94867,4962,6180,3
94868,4962,3391,4
94869,4962,8071,4
94870,4962,11742,4
94871,4962,10101,3
94872,4962,11786,3
94873,4962,5369,4
94874,4962,4554,4
94875,4963,8411,4
94876,4963,10231,5
94877,4963,4683,5
94878,4963,3063,3
94879,4963,6093,5
94880,4963,8094,4
94881,4963,12096,3
94882,4963,12072,4
94883,4963,2917,5
94884,4963,4041,4
94885,4964,9128,5
94886,4964,2735,4
94887,4964,8658,4
94888,4964,454,4
94889,4964,2517,5
94890,4964,9365,4
94891,4964,8364,5
94892,4964,1212,3
94893,4964,3340,3
94894,4964,695,4
94895,4965,2540,3
94896,4965,12175,3
94897,4965,5806,4
94898,4965,8658,3
94899,4965,12096,4
94900,4965,6462,4
94901,4965,1647,5
94902,4965,202,4
94903,4965,7660,3
94904,4965,6154,3
94905,4966,4205,3
94906,4966,2540,5
94907,4966,7660,3
94908,4966,239,4
94909,4966,3196,3
94910,4966,7493,4
94911,4966,64,3
94912,4966,11956,3
94913,4966,4007,4
94914,4966,12603,3
94915,4967,800,5
94916,4967,3950,4
94917,4967,10640,4
94918,4967,8515,5
94919,4967,1692,5
94920,4967,4002,5
94921,4967,7882,5
94922,4967,6640,4
94923,4967,6549,5
94924,4967,7086,5
94925,4968,4362,4
94926,4968,4943,4
94927,4968,2639,4
94928,4968,3133,5
94929,4968,2005,4
94930,4968,3289,2
94931,4968,5659,4
94932,4968,7542,3
94933,4968,1061,3
94934,4968,12245,4
94935,4969,752,4
94936,4969,7553,3
94937,4969,12603,4
94938,4969,1322,3
94939,4969,10576,3
94940,4969,432,5
94941,4969,9347,3
94942,4969,8560,4
94943,4969,2704,5
94944,4969,10612,4
94945,4970,6934,3
94946,4970,4914,2
94947,4970,12175,4
94948,4970,4929,4
94949,4970,2919,4
94950,4970,8005,3
94951,4970,6428,4
94952,4970,9130,3
94953,4970,11139,5
94954,4970,10322,4
94955,4971,1789,4
94956,4971,7029,5
94957,4971,19,3
94958,4971,4564,3
94959,4971,11867,3
94960,4971,7016,1
94961,4971,12096,3
94962,4971,3278,3
94963,4971,7236,4
94964,4971,2540,3
94965,4972,10616,4
94966,4972,7988,4
94967,4972,10034,5
94968,4972,2252,3
94969,4972,11799,5
94970,4972,2704,5
94971,4972,10989,5
94972,4972,3274,3
94973,4972,5968,5
94974,4972,10550,3
94975,4974,9095,3
94976,4974,11850,4
94977,4974,1409,4
94978,4974,5968,4
94979,4974,10485,4
94980,4974,7484,4
94981,4974,7016,3
94982,4974,421,4
94983,4974,11721,5
94984,4974,12664,4
94985,4975,6562,4
94986,4975,1712,4
94987,4975,2122,5
94988,4975,642,4
94989,4975,6462,3
94990,4975,5052,2
94991,4975,8166,3
94992,4975,2569,4
94993,4975,12829,3
94994,4975,5166,3
94995,4976,5390,3
94996,4976,11180,4
94997,4976,11584,4
94998,4976,3385,5
94999,4976,3897,3
95000,4976,10310,4
95001,4976,12053,4
95002,4976,6562,4
95003,4976,122,5
95004,4976,3558,4
95005,4977,10913,4
95006,4977,3096,4
95007,4977,576,4
95008,4977,6786,4
95009,4977,840,2
95010,4977,189,4
95011,4977,2426,4
95012,4977,9327,3
95013,4977,4087,4
95014,4977,2901,4
95015,4978,12476,4
95016,4978,5827,5
95017,4978,10230,5
95018,4978,10616,3
95019,4978,5968,5
95020,4978,3346,5
95021,4978,3950,4
95022,4978,695,5
95023,4978,2185,4
95024,4978,3540,5
95025,4979,5818,4
95026,4979,11850,4
95027,4979,12626,4
95028,4979,7803,4
95029,4979,7664,4
95030,4979,1357,4
95031,4979,12218,4
95032,4979,3274,3
95033,4979,5974,4
95034,4979,1514,4
95035,4980,12565,3
95036,4980,7019,4
95037,4980,2944,5
95038,4980,8005,3
95039,4980,7367,3
95040,4980,7543,3
95041,4980,6971,4
95042,4980,3039,5
95043,4980,5007,5
95044,4980,3075,5
95045,4981,2234,4
95046,4981,1516,4
95047,4981,8184,5
95048,4981,461,3
95049,4981,3832,5
95050,4981,9786,4
95051,4981,12290,4
95052,4981,8620,4
95053,4981,6715,5
95054,4981,1659,5
95055,4982,9543,4
95056,4982,2283,5
95057,4982,10030,5
95058,4982,10444,4
95059,4982,5663,5
95060,4982,11282,5
95061,4982,9041,5
95062,4982,3196,4
95063,4982,1926,3
95064,4982,6708,5
95065,4983,12186,2
95066,4983,5399,3
95067,4983,2123,4
95068,4983,8918,4
95069,4983,1968,3
95070,4983,8065,4
95071,4983,12608,5
95072,4983,4246,3
95073,4983,8372,4
95074,4983,5097,3
95075,4984,7646,5
95076,4984,4181,4
95077,4984,6641,4
95078,4984,3696,5
95079,4984,1968,5
95080,4984,4642,4
95081,4984,2467,5
95082,4984,6346,4
95083,4984,5974,3
95084,4984,1138,4
95085,4985,6296,4
95086,4985,1514,5
95087,4985,3040,5
95088,4985,2562,5
95089,4985,1388,4
95090,4985,6252,5
95091,4985,11534,5
95092,4985,6714,5
95093,4985,1690,4
95094,4985,6154,4
95095,4986,12841,4
95096,4986,7954,4
95097,4986,5106,3
95098,4986,6994,4
95099,4986,6346,4
95100,4986,5688,4
95101,4986,6254,4
95102,4986,7722,3
95103,4986,9638,3
95104,4986,746,3
95105,4987,12072,5
95106,4987,10187,5
95107,4987,12788,5
95108,4987,3256,5
95109,4987,10250,5
95110,4987,5659,5
95111,4987,1670,4
95112,4987,7237,4
95113,4987,6234,5
95114,4987,3042,4
95115,4988,421,4
95116,4988,5780,5
95117,4988,4290,5
95118,4988,5328,5
95119,4988,401,5
95120,4988,12180,5
95121,4988,12072,4
95122,4988,2485,4
95123,4988,8411,5
95124,4988,5007,3
95125,4989,10394,4
95126,4989,1584,4
95127,4989,1651,4
95128,4989,4962,4
95129,4989,5818,5
95130,4989,11329,5
95131,4989,2540,3
95132,4989,1028,4
95133,4989,11898,4
95134,4989,5007,5
95135,4990,9150,4
95136,4990,6261,4
95137,4990,12486,3
95138,4990,10919,4
95139,4990,6521,4
95140,4990,6814,4
95141,4990,3180,4
95142,4990,11075,4
95143,4990,763,2
95144,4990,2057,5
95145,4991,9462,4
95146,4991,6773,4
95147,4991,576,4
95148,4991,7580,4
95149,4991,1473,5
95150,4991,9608,5
95151,4991,12513,4
95152,4991,12136,4
95153,4991,11108,4
95154,4991,3845,3
95155,4992,12096,5
95156,4992,7773,5
95157,4992,3400,4
95158,4992,5795,4
95159,4992,5780,5
95160,4992,735,5
95161,4992,394,5
95162,4992,12419,5
95163,4992,6708,4
95164,4992,2335,3
95165,4993,1921,4
95166,4993,4310,4
95167,4993,4018,4
95168,4993,5989,3
95169,4993,8536,4
95170,4993,10855,5
95171,4993,12377,4
95172,4993,9287,4
95173,4993,8624,4
95174,4993,6261,3
95175,4994,2917,3
95176,4994,7722,3
95177,4994,2377,4
95178,4994,706,5
95179,4994,4885,5
95180,4994,3238,4
95181,4994,10101,5
95182,4994,11305,4
95183,4994,7273,3
95184,4994,1912,3
95185,4995,1537,5
95186,4995,3463,3
95187,4995,1080,4
95188,4995,11329,4
95189,4995,9095,4
95190,4995,5968,4
95191,4995,2295,3
95192,4995,6007,4
95193,4995,11535,5
95194,4995,10793,4
95195,4996,7642,4
95196,4996,2340,4
95197,4996,10919,5
95198,4996,6693,4
95199,4996,918,5
95200,4996,10913,5
95201,4996,5729,5
95202,4996,7577,3
95203,4996,11377,4
95204,4996,12748,5
95205,4998,4754,5
95206,4998,7426,4
95207,4998,1066,4
95208,4998,7072,4
95209,4998,9912,4
95210,4998,11103,5
95211,4998,12217,2
95212,4998,12826,5
95213,4998,5747,3
95214,4998,1756,4
95215,4999,154,3
95216,4999,11367,5
95217,4999,12944,5
95218,4999,1333,5
95219,4999,9711,4
95220,4999,12625,5
95221,4999,4326,5
95222,4999,1332,4
95223,4999,7577,4
95224,4999,1934,5
95225,5000,12232,4
95226,5000,12096,4
95227,5000,12626,5
95228,5000,8926,5
95229,5000,12756,5
95230,5000,13009,5
95231,5000,2011,5
95232,5000,8918,3
95233,5000,6252,5
95234,5000,1943,5
95235,5001,3558,2
95236,5001,5096,3
95237,5001,1349,3
95238,5001,12756,3
95239,5001,1659,4
95240,5001,11780,3
95241,5001,4597,4
95242,5001,10370,4
95243,5001,9580,3
95244,5001,5287,3
95245,5002,8800,4
95246,5002,11780,4
95247,5002,9711,3
95248,5002,11584,4
95249,5002,8166,4
95250,5002,11180,4
95251,5002,3385,3
95252,5002,12756,4
95253,5002,4616,3
95254,5002,10027,4
95255,5003,9020,5
95256,5003,3510,4
95257,5003,7497,3
95258,5003,10616,4
95259,5003,6180,3
95260,5003,11792,5
95261,5003,3660,4
95262,5003,12096,5
95263,5003,7664,4
95264,5003,10604,3
95265,5004,8348,5
95266,5004,10433,4
95267,5004,3040,3
95268,5004,2248,3
95269,5004,429,4
95270,5004,8800,4
95271,5004,7664,5
95272,5004,1514,4
95273,5004,2465,3
95274,5004,3458,4
95275,5005,9924,4
95276,5005,8533,3
95277,5005,8902,4
95278,5005,12486,4
95279,5005,7027,4
95280,5005,1466,4
95281,5005,12341,3
95282,5005,2329,3
95283,5005,429,4
95284,5005,3107,4
95285,5007,1092,3
95286,5007,11534,4
95287,5007,7903,3
95288,5007,11898,3
95289,5007,2806,4
95290,5007,4526,3
95291,5007,6268,4
95292,5007,8519,4
95293,5007,3864,3
95294,5007,421,3
95295,5008,2631,5
95296,5008,12786,3
95297,5008,7996,4
95298,5008,1043,3
95299,5008,255,4
95300,5008,8251,3
95301,5008,4040,3
